cp_category,cp_model,group_key,art_print,pp,product_id,rank,image_url
Силиконовые чехлы,Asus ROG Phone 8,H:03bb4c87b52e8d314ae8644b7bfd9ceb,R102871,ПП1,400347391,61,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R102871.webp
Матовые цветные чехлы для печати,Asus ROG Phone 8,H:04398203a69e0856fa48b8982e2f0663,R101981,ПП1,730337905,27,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R101981.webp
Матовые цветные чехлы для печати,Asus ROG Phone 8,H:09db06cf9616d9c1a827eb8299558495,V102751,ПП1,569007078,53,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/V102751.webp
Матовые цветные чехлы для печати,Asus ROG Phone 8,H:1c8e4449388fe314b26cc7706e826b9c,R102968,ПП1,316340282,96,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R102968.webp
Матовые цветные чехлы для печати,Asus ROG Phone 8,H:2eb9566b8b39b19a312aa138cddefec7,V103532,ПП1,316341669,5,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/V103532.webp
Матовые цветные чехлы для печати,Asus ROG Phone 8,H:3417f32b75bd64c0668dc19ffa6a9bb9,R101988,ПП1,730337927,68,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R101988.webp
Силиконовые чехлы,Asus ROG Phone 8,H:35e8694ee90360a0dc927309e2a72e46,R60049,ПП1,400348388,37,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R60049.webp
Матовые цветные чехлы для печати,Asus ROG Phone 8,H:44f414d0c06afe91fd6aa683cb067c2d,V103159,ПП1,730337911,3,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/V103159.webp
Силиконовые чехлы,Asus ROG Phone 8,H:479ae7c306601e2f83f77dadb8903936,V102462,ПП1,729717860,86,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/V102462.webp
Матовые цветные чехлы для печати,Asus ROG Phone 8,H:4ca5b15cf1d859dc7ad63c364a33b14b,V102901,ПП1,312892198,40,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/V102901.webp
Матовые цветные чехлы для печати,Asus ROG Phone 8,H:54c9ec4cc6d6559ab8f14da4d8c7126e,R100560,ПП1,730338001,9,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R100560.webp
Силиконовые чехлы,Asus ROG Phone 8,H:643559b19afbf8ede979689a614009d1,R242,ПП1,400348384,15,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R242.webp
Силиконовые чехлы,Asus ROG Phone 8,H:69e273be867dc6f838614cfdda1f7d42,C308,ПП1,558348447,49,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/C308.webp
Матовые цветные чехлы для печати,Asus ROG Phone 8,H:6c3ab6dfa2a1086ea0c4839a796495b6,V102013,ПП1,312892292,89,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/V102013.webp
Силиконовые чехлы,Asus ROG Phone 8,H:6d0a27f27abb0e889a89915dbb517a10,C380,ПП1,465873707,47,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/C380.webp
